"","Anthus trivialis","Fringilla coelebs","Phylloscopus trochilus","Muscicapa striata","Ficedula hypoleuca","Carduelis spinus","Parus major","Sylvia borin","Aythya fuligula","Sterna paradisaea","Turdus philomelos","Sylvia atricapilla","Turdus iliacus","Lophophanes cristatus","Corvus corone cornix","Columba oenas","Carduelis chloris","Acrocephalus schoenobaenus","Columba palumbus","Emberiza schoeniclus","Hippolais icterina","Cyanistes caeruleus","Erithacus rubecula","Sylvia communis","Mergus merganser","Larus ridibundus","Turdus pilaris","Hirundo rustica","Emberiza citrinella","Grus grus","Motacilla alba","Larus canus","Alauda arvensis","Carpodacus erythrinus","Phoenicurus phoenicurus","Pica pica","Turdus merula","Apus apus","Luscinia luscinia","Oenanthe oenanthe","Larus argentatus","Sylvia curruca","Loxia pytyopsittacus","Cuculus canorus","Carduelis flammea","Troglodytes troglodytes","Bucephala clangula","Cygnus olor","Dryocopus martius","Regulus regulus","Phylloscopus sibilatrix","Poecile montanus","Carduelis cannabina","Sturnus vulgaris","Acrocephalus palustris","Jynx torquilla","Delichon urbicum","Vanellus vanellus","Columba livia","Dendrocopos major","Haematopus ostralegus","Corvus corax","Podiceps cristatus","Lanius collurio","Loxia curvirostra","Gavia stellata","Certhia familiaris","Anas platyrhynchos","Sterna hirundo","Tringa totanus","Scolopax rusticola","Passer domesticus","Anas crecca","Cygnus cygnus","Tetrao tetrix","Phylloscopus trochiloides","Prunella modularis","Phylloscopus collybita","Actitis hypoleucos","Lepus timidus","Picus canus","Odocoileus virginianus","Turdus viscivorus","Falco subbuteo","Ardea cinerea","Gavia arctica","Numenius arquata","Tetrastes bonasia","Garrulus glandarius","Tringa ochropus","Acrocephalus dumetorum","Saxicola rubetra","Periparus ater","Pyrrhula pyrrhula","Passer montanus","Corvus monedula","Hydrocoloeus minutus","Botaurus stellaris","Phasianus colchicus","Gallinago gallinago","Tetrao urogallus","Accipiter nisus","Tringa glareola","Aegithalos caudatus","Picoides tridactylus","Ficedula parva","Pandion haliaetus","Emberiza rustica","Tringa nebularia","Crex crex","Falco tinnunculus","Accipiter gentilis","Larus fuscus","Carduelis carduelis","Lepus europaeus","Alces alces","Capreolus capreolus","Buteo buteo","Fringilla montifringilla","Poecile cinctus","Numenius phaeopus","Anthus pratensis","Anas penelope","Bombycilla garrulus","Loxia leucoptera","Asio flammeus","Pluvialis apricaria","Anser fabalis","Motacilla flava","Perisoreus infaustus","Lagopus lagopus","Tringa erythropus","Lymnocryptes minimus","Emberiza pusilla","Calidris falcinellus","Luscinia svecica","Calcarius lapponicus"
"JX.1146216",11,2,34,3,0,10,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"JX.1256865",17,0,126,6,0,6,2,0,0,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,1,2,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,56,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
"JX.1026687",16,8,52,1,0,9,1,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,19,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,44,0,1,2,0,2,0,0,1,0,12,1,0,0,0,0,0,0,0
"JX.1026690",0,7,22,0,0,11,1,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,0,3,1,0,0,8,1,0,0,0,0,0,0,0
"JX.1026692",12,10,33,1,0,5,3,0,0,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0
"JX.50876",18,5,40,4,1,12,2,0,0,0,18,0,8,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,1,12,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,0,0,0
"JX.1409991",1,5,49,1,0,9,1,0,0,0,6,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,28,0,0,3,0,2,1,0,1,0,8,3,0,1,0,0,0,0,0
"JX.1026699",2,0,34,4,0,1,0,0,0,0,2,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,4,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,0,3,4,0,4,0,1,3,0,11,0,0,1,1,0,1,0,0
"JX.1026701",12,1,44,0,0,3,0,0,0,0,8,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,1,1,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,2,2,7,0,3,0,1,5,2,16,0,0,1,0,0,0,0,0
"JX.1026703",10,0,59,0,0,1,0,0,0,0,3,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,14,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,0,10,0,0,1,0,0,0,13,4,0,0,0,0,0,0,0
"JX.51086",12,1,29,0,0,2,0,0,0,0,2,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,1,0,4,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,32,1,5,2,0,0,0,0,1,0,8,0,0,6,4,0,0,0,0
"JX.1247916",9,3,31,0,0,9,0,0,0,0,10,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,24,1,3,5,0,0,0,0,7,0,12,0,0,0,2,0,0,0,0
"JX.1408712",3,0,50,0,0,9,0,0,0,0,14,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,16,0,1,4,0,0,1,0,3,0,16,0,0,0,4,0,0,0,0
"JX.1594147",10,0,32,5,0,14,2,0,0,0,4,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,1,1,7,0,1,0,0,3,2,19,0,0,1,0,0,0,0,0
"JX.1026709",0,0,37,0,0,1,0,0,0,0,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,8,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
"JX.48935",0,0,45,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,2,6,0,1,0,0,4,5,2,0,0,0,0,0,0,0,0
"JX.1133700",0,0,53,0,0,7,0,0,0,0,6,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,2,13,0,1,2,0,2,0,2,1,3,0,0,0,0,0,0
"JX.1247912",0,0,49,1,0,2,0,0,0,0,5,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,1,4,9,0,1,0,0,6,0,4,0,1,0,0,0,0,0,0
"JX.1594174",0,0,67,0,0,13,0,0,0,0,15,0,27,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,4,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,1,5,8,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
"JX.1024680",23,74,61,7,0,11,9,11,0,0,10,3,10,3,2,2,0,3,8,2,0,4,28,1,0,0,1,2,7,1,2,1,1,0,0,2,15,0,1,0,1,0,0,12,0,1,0,0,1,21,13,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,0,1,1,0,0,0,0,11,10,0,0,1,0,7,0,0,0,0,1,5,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1024682",13,64,29,3,2,7,11,5,0,0,11,2,0,2,0,0,0,6,10,0,0,1,9,2,0,0,0,5,5,1,0,0,0,0,0,0,9,0,0,0,0,1,0,3,0,1,0,0,0,7,4,1,0,0,0,0,0,0,0,1,0,4,0,0,34,0,0,0,0,0,0,0,0,1,0,0,4,6,0,0,0,0,1,0,0,0,1,0,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1010526",18,90,43,3,1,7,8,3,0,0,6,4,6,0,0,1,0,10,19,2,0,2,10,3,0,0,3,1,5,2,1,2,0,1,1,0,5,0,0,0,0,1,0,13,0,6,0,0,1,7,1,1,0,0,0,0,0,0,0,6,0,0,0,0,3,0,2,0,1,0,1,0,0,0,0,0,7,6,0,0,1,1,10,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1133099",15,61,41,3,0,21,11,2,0,0,10,3,3,5,1,0,0,10,19,1,0,2,21,4,0,0,1,4,7,6,0,2,0,0,0,0,7,1,0,0,0,1,0,14,0,2,0,0,1,8,1,2,0,0,0,0,0,0,0,10,0,1,0,0,30,0,3,0,2,0,1,0,0,2,0,0,6,10,0,0,0,0,9,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1248704",17,57,40,6,0,4,10,2,0,0,12,1,7,5,1,1,0,7,12,3,0,0,13,2,0,0,0,1,6,5,0,4,0,3,0,0,5,3,0,0,0,3,0,15,0,4,0,0,0,7,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,5,7,0,0,0,0,10,0,0,0,0,1,1,4,0,1,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1411032",8,47,21,0,1,7,4,4,0,0,7,2,3,4,1,0,0,4,7,3,0,4,16,0,0,0,0,0,4,1,0,1,2,0,0,1,10,0,1,0,0,2,0,4,0,2,0,0,3,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,7,4,0,0,0,0,2,0,0,0,0,2,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1590139",7,30,14,0,0,4,5,5,0,0,3,1,0,1,0,0,0,2,1,0,0,1,7,2,0,0,0,0,1,2,0,1,0,0,0,0,8,0,0,0,0,1,0,1,0,7,0,0,0,4,2,2,0,0,0,0,0,0,0,4,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JX.1026714",11,0,14,3,0,14,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,1,1,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0
"JX.1026715",9,0,28,2,0,5,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0
"JX.1026718",24,1,29,3,0,5,1,0,0,0,12,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,0,1,2,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0
"JX.59903",12,5,59,0,0,17,0,0,0,0,9,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"JX.1008430",13,0,28,0,0,7,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,1,0,18,2,3,0,0,0,0,0,0
"JX.1134259",2,0,15,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,4,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,1,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0
"JX.1396701",9,0,28,0,0,12,0,0,0,0,4,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,30,0,1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
"JX.1026724",2,1,15,9,5,9,0,0,0,0,11,0,8,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,0,0,0,0,1,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,9,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,54,1,3,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
"JX.1026726",1,1,24,3,1,2,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"JX.1012657",7,4,13,1,1,14,1,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0
"JX.1138936",7,3,25,3,1,4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,6,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,22,0,4,3,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0
"JX.1254542",10,3,44,1,5,12,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,43,0,0,0,0,1,0,0,0,8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,55,2,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"JX.1026736",2,6,75,1,0,11,1,0,0,0,4,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,14,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0
"JX.49402",1,3,24,1,0,1,1,0,0,0,2,0,5,0,2,0,0,0,0,7,0,0,2,0,0,0,1,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,1,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19,0,0,8,0,1,0,0,0,0,4,1,2,0,0,0,2,0,0
"JX.1014355",3,4,23,1,0,16,0,0,0,0,8,0,4,0,2,0,0,0,0,2,0,0,5,0,0,0,0,0,1,1,0,0,0,0,2,5,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0
"JX.1151911",7,1,24,1,0,12,0,0,0,0,4,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,1,0,2,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,10,0,0,4,0,0,0,5,0,0,0,0,2,1,0,0
"JX.1397008",4,7,16,0,0,8,0,0,0,0,2,0,4,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,23,0,0,2,0,1,0,0,0,0,9,0,0,0,0,0,3,0,0
"JX.1602693",10,4,22,2,0,7,1,0,0,0,6,0,6,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,16,0,0,10,0,3,0,0,0,0,17,0,0,0,0,0,5,0,0
"JX.1026742",10,8,28,5,3,7,6,0,0,0,12,0,6,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,6,14,0,0,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0
